"","title","link","address","lat","long","date_opened","date_closed","descr","closed_status"
"62","Illegal Parking at Intersection Of Dartmouth St & Stuart St","https://311.boston.gov/reports/101002561361","Intersection Of Dartmouth St & Stuart St, Boston",42.348795,-71.07672,2018-07-13 14:23:00,2018-07-13 16:36:00,"Copley plaza hotel using bike lane to park vehicles","Case Resolved. clear."
"63","Illegal Parking at Intersection Of Elm Hill Ave & Seaver St, Dorchester","https://311.boston.gov/reports/101002556709","Intersection Of Elm Hill Ave & Seaver St, Dorchester",42.3076411686054,-71.0889638659732,2018-07-09 14:42:00,2018-07-09 15:07:00,"Please stop going by at 3 AM and closing my reports and saying that the bike lane is clear. Of course it is clear at 3 AM. Please go to this area during church time and enforce the double parking in the bike lane. The bike lane is completely unusable during church time, and the safety of children who wish to use this route to bike to the park is jeopardized.","Case Noted. Parking enforcement dispatches officers to locations where requests come in when available. Cases are expected to be closed withing 24 hours; enforcement strives to address all cases as soon as possible."
"64","Illegal Parking at Intersection Of William Cardinal O'connell Way & Staniford St","https://311.boston.gov/reports/101002548111","Intersection Of William Cardinal O'connell Way & Staniford St, Boston",42.362202,-71.063881,2018-06-28 12:38:00,2018-06-28 12:58:00,"Cars park in the bike lane here all the time, please fix.","Case Noted. the area was checked and clear at this time."
"65","Illegal Parking at Intersection Of Gloucester St & Beacon St","https://311.boston.gov/reports/101002417936","Intersection Of Gloucester St & Beacon St, Boston",42.351957,-71.085648,2018-04-09 19:10:00,2018-06-21 16:36:00,"Please restripe bike lane ASAP, give car drivers a cloud as to the correct place to park; help remake Beacon St safer for all.","Case Resolved. The bike lane along Beacon Street has been restriped and flexpost has been installed. We hope that this has addressed most of the parking issues. If the problem persists, please contact us through BOS:311."
"66","Illegal Parking at Intersection Of Columbus Ave & Douglass Park, Roxbury","https://311.boston.gov/reports/101002505575","Intersection Of Columbus Ave & Douglass Park, Roxbury",42.338634,-71.084046,2018-06-14 08:10:00,2018-06-14 08:53:00,"Parked in bike lane","Case Resolved. Area has been enforced by 270. Police are now on detail."
"67","Illegal Parking at Intersection Of Massachusetts Ave & Columbus Ave, Roxbury","https://311.boston.gov/reports/101002505483","Intersection Of Massachusetts Ave & Columbus Ave, Roxbury",42.34072,-71.081728,2018-06-14 06:41:00,2018-06-14 07:00:00,"Bike lane post has been removed & cars park in the bike lane in front of Dunks.   Please replace the post that is on the ground","Case Resolved. the area will be checked and enforced."
"68","Pothole at 306 Brookline Ave","https://311.boston.gov/reports/101002501927","84 Pilgrim Rd, Boston",42.3409118113706,-71.1050451326294,2018-06-10 16:20:00,NA,"Please RE-pave the Brookline Ave. bike lane between the Riverway and Park Drive. The road is unridable by bike and forces bikes into car lanes. Thank you.",NA
"69","Illegal Parking at 500 504 Commonwealth Ave","https://311.boston.gov/reports/101002500920","500 504 Commonwealth Ave, Boston",42.3487281584918,-71.0952511861399,2018-06-08 15:55:00,2018-06-08 16:10:00,"All jammed up

Half a dozen vehicles double parked in bike lane blocking traffic causing a pinch point for cyclists 

Only a matter of time before this becomes deadly and some parent looses a child here

The valet has cars blocking the crosswalk here, the fire hydrant, the corner these vehicles should be moved to make room for new vehicles. Other wise vehicles get stacked up double parked in the dedicated bike lane as well as blocking the travel lane
creating a serious potentially deadly hazard for students and other commuters on bicycle or pedestrians on foot trying to cross a blocked crosswalk.

The solution is easy
Ticket them
Fine them
Threaten to revoke the Valets license 

Or just have the Valet hire more drivers to park the cars as they come in.

Easy fix and the risk is removed

Profit over public safety is a loosing concept

Fix this please (before some poor soul is lost) due to this negligence 

Friday June 8, 3:54pm","Case Noted. area checked and cleared pout and being monitored."
"70","Illegal Parking at 871 Commonwealth Ave","https://311.boston.gov/reports/101002500410","871 Commonwealth Ave, Boston",42.351007,-71.114861,2018-06-08 09:10:00,2018-06-08 10:29:00,"4 days in a row, now there are 2 trucks parked illegally. There is no police detail here, contractors for a private project. Please ticket and get them out of the bike lane","Case Noted. Vehicles have permits to park at location."
"71","Illegal Parking at 566 Columbus Ave, Roxbury","https://311.boston.gov/reports/101002493063","566 Columbus Ave, Roxbury",42.3407366666667,-71.0813445,2018-05-31 13:57:00,2018-05-31 16:17:00,"I am THRILLED that the flex posts have been replaced on Columbus Ave. thank you!! And here is the motorist who decided to park illegally anyway in the bike lane.","Case Noted. area checked."
"72","New Sign, Crosswalk or Marking at 200 D St, South Boston","https://311.boston.gov/reports/101002492017","200 D St, South Boston",42.338017224293,-71.0521506342087,2018-05-30 15:48:00,NA,"Type of request: Sign | Details: Constituent is requesting flexposts to be put up outside of the community center to make it safe for bikes. Cars often park in the bike lane on D st.",NA
"73","Other at 137 Massachusetts Ave","https://311.boston.gov/reports/101002488917","137 Massachusetts Ave, Boston",42.3469286,-71.0877805,2018-05-26 12:06:00,2018-05-29 12:25:00,"Please replace flexposts on mass ave Bike lane between boylston and Westland.   This is NOT a place for cars to park in.  Saw a cyclist almost get creamed tonight.","Case Resolved. Flexposts are being installed starting today. If you have any questions or concerns, or would like to discuss this issue further, please do not hesitate to contact us using the Mayor’s 311 mobile app service."
"74","Damaged Sign at 1917 Washington St, Roxbury","https://311.boston.gov/reports/101002489000","1917 Washington St, Roxbury",42.3337345015507,-71.0805053527547,2018-05-26 14:17:00,NA,"Red pavement to demarcate the bus/bike lane on Washington st is completely gone. People routinely double-park here as a result. Please re-paint!",NA
"75","Damaged Sign at 1773 Washington St, 2, Roxbury","https://311.boston.gov/reports/101002488999","1773 Washington St, 2, Roxbury",42.3362531879955,-71.0773936275098,2018-05-26 14:15:00,NA,"Bus and bike lane red pavement paint is almost completely gone on this block. People routinely use it to double-park their cars because of this. Please re-paint!",NA
"76","Illegal Parking at 566 Columbus Ave, Roxbury","https://311.boston.gov/reports/101002483492","566 Columbus Ave, Roxbury",42.3407666666667,-71.0813833333333,2018-05-21 10:22:00,2018-05-21 10:27:00,"Illegally parked car in the bike lane. This is a chronic problem in front of Harriet Tubman house as motorists illegality park and run into Dunkin Donuts.  When will you be reinstalling the bollards?","Duplicate of Existing Case"
"77","Illegal Parking at Intersection Of Park Dr & Beacon St","https://311.boston.gov/reports/101002480954","Intersection Of Park Dr & Beacon St, Boston",42.346475,-71.1052945,2018-05-17 16:55:00,2018-05-17 16:56:00,"Car is parked illegally in the bike lane.","Case Noted"
"78","Damaged Sign at Intersection Of Massachusetts Ave & Chester Park, Roxbury","https://311.boston.gov/reports/101002471947","Intersection Of Massachusetts Ave & Chester Park, Roxbury",42.337767,-71.078388,2018-05-08 09:16:00,2018-05-16 17:01:00,"Utility contractor has not repainted the bike lane on Mass Ave, northbound.","Case Resolved. FEENEY HAS SCHEDULED THERMAL RESTORATION OF ALL RDWAY MARKINGS PAVED OVER BY THEIR TRENCH REPAIR...WEATHER PERMITTING THE WORK SHOULD BE COMPLETED IN 7-14 DAYS...CIU WILL MONITOR LOCATION FOR COMPLETION."
"79","Parking Front/Back Yards (Illegal) at 100 Stuart St","https://311.boston.gov/reports/101002479759","100 Stuart St, Boston",42.3508644349097,-71.0653205812316,2018-05-16 14:20:00,2018-05-16 16:38:00,"Details: The valet parking here is out of hand. Valets double park cars in bike lane, across cross walks and infront of hydrants. In Such a busy area, This creates a hazardous situation and snarls traffic. | Exact location: Kenmore and Commonwealth St, Boston","Case Noted. area being chec ked and monitored."
"80","Illegal Parking at Intersection Of Causeway St & Lomasney Way","https://311.boston.gov/reports/101002476359","Intersection Of Causeway St & Lomasney Way, Boston",42.3647883333333,-71.0626,2018-05-12 19:42:00,2018-05-12 19:47:00,"Police continue to park in the bike lane, ruining the surface not meant for multi ton vehicles- furthermore this suv was idling with no one inside","Case Resolved. this is Federal Police you can contact their office."
"81","Illegal Parking at Intersection Of Park Dr & Beacon St","https://311.boston.gov/reports/101002474590","Intersection Of Park Dr & Beacon St, Boston",42.346725,-71.1053083333333,2018-05-10 13:23:00,2018-05-10 13:41:00,"Truck parked in bike lane.","Case Noted. boston police are there."
"82","Illegal Parking at Intersection Of Park Dr & Beacon St","https://311.boston.gov/reports/101002474588","Intersection Of Park Dr & Beacon St, Boston",42.34673,-71.1052778333333,2018-05-10 13:20:00,2018-05-10 13:25:00,"How are they allowed to block the protected bike lane like this without putting up any signage/a temporary cone protected bike lane?","Duplicate of Existing Case"
"83","Illegal Parking at 126 132 N Washington St","https://311.boston.gov/reports/101002279907","126 132 N Washington St, Boston",42.3662673046726,-71.0585361318694,2017-12-06 12:08:00,2018-05-03 14:52:00,"This is why traffic is so bad in Boston. Look at this mess. Travel lane and bike lane both blocked at rush hour. Instead of building a bus lane or extra travel lane against the curb, we have parking on North Washington Street. Apparently you tried to remove parking before but a few vocal paisanos from the North End shot it down - as if it is their God-given right to park on the street like they live in West Roxbury or something. There have been several new garages built in the last 5 years (North station garage expansion, Beverly building, One Canal building, etc...)to accommodate the few spots that should be removed. Why inconvenience the masses at the expense of providing parking for only a few private vehicles? At least could you make it no parking from 7-10 AM? We need some forward thinking at BTD, not continuation of ""the way things have always been done"".","Case Noted. BTD has made timing adjustments to improve traffic flow through the area.  This corridor will continue to be monitored and as future improvements are made.  Issues with the bike lane being blocked will be referred to traffic enforcement."
"84","Other at 512A Beacon St","https://311.boston.gov/reports/101002467240","There are aost no flexposts along this stretch of the Beacon St bike lane, allowing vehicles to park in the lane with ease.  
The user entered the 512A Beacon St, Boston, MA 02215, USA to see more details visit: http://seeclickfix.com/issues/4401432",42.3508262634277,-71.0902862548828,2018-05-02 22:18:00,NA,"There are aost no flexposts along this stretch of the Beacon St bike lane, allowing vehicles to park in the lane with ease.  
The user entered the address: 512A Beacon St, Boston, MA 02215, USA to see more details visit: http://seeclickfix.com/issues/4401432",NA
"85","Other at 512A Beacon St","https://311.boston.gov/reports/101002467240","512 Beacon St, Boston",42.3508262634277,-71.0902862548828,2018-05-02 22:18:00,NA,"There are aost no flexposts along this stretch of the Beacon St bike lane, allowing vehicles to park in the lane with ease.  
The user entered the address: 512A Beacon St, Boston, MA 02215, USA to see more details visit: http://seeclickfix.com/issues/4401432",NA
"86","Illegal Parking at Intersection Of Canal St & Causeway St","https://311.boston.gov/reports/101002465018","Intersection Of Canal St & Causeway St, Boston",42.365555,-71.06095,2018-04-30 21:12:00,2018-04-30 23:19:00,"Multiple state vehicles continue to park in bike lane
The bike lane is beginning to have divots because these suvs keep parking here","Case Resolved. CLEAR."
"87","Illegal Parking at Intersection Of High St & Congress St","https://311.boston.gov/reports/101002464289","Intersection Of High St & Congress St, Boston",42.3546695713454,-71.0547704011528,2018-04-30 09:38:00,2018-04-30 09:45:00,"This car was in the process of parking in the protected bike lane as I went by. People always park here.  Please enforce.","Case Resolved. the area will be enforced 429."
"88","Illegal Parking at Intersection Of Massachusetts Ave & Chester Park, Roxbury","https://311.boston.gov/reports/101002463888","Intersection Of Massachusetts Ave & Chester Park, Roxbury",42.3378521064691,-71.0787921958334,2018-04-29 17:29:00,2018-04-30 00:54:00,"Parked in bike lane","Case Resolved. CLEAR."
"89","Illegal Parking at Intersection Of Park Dr & Beacon St","https://311.boston.gov/reports/101002460497","Intersection Of Park Dr & Beacon St, Boston",42.3465716666667,-71.1049416666667,2018-04-25 10:15:00,2018-04-25 11:05:00,"Contractor parked at the entrance to the bike lane. This appears to be the guy servicing the backhoe.","Case Resolved. the area was checked and is clear at this time 441."
"90","Illegal Parking at 149 Massachusetts Ave, Apt 1","https://311.boston.gov/reports/101002457874","149 Massachusetts Ave, Apt 1, Boston",42.3466786,-71.0876805,2018-04-22 21:57:00,2018-04-23 03:25:00,"bike lane flex posts need to be replaced on mass ave between boylston and church park.    As it is now, Boston is subsidizing private vehicle (illegal) parking at the expense of road users.","Case Resolved. clear."
"91","Other at 72 Hyde Park Ave, Jamaica Plain","https://311.boston.gov/reports/101002455899","72 Hyde Park Ave, Jamaica Plain",42.298057384785,-71.1146247316059,2018-04-19 22:47:00,NA,"I'd like to request that Hyde Park Ave get bike lanes. The entire street from Readville to JP doesn't have a single bike lane, meanwhile these great protected lanes are being put in on every other major road leading to Forest Hills station. Additionally, Washington street has a bike lane and is getting its own bus only lane. Why is Hyde Park Ave neglected?",NA
"92","Illegal Parking at Intersection Of Cemetery Rd & Morton St, Jamaica Plain","https://311.boston.gov/reports/101002433472","Details: Called to report multiple cars that park on the bike lane morton st by this address where the forrest hills cemetary is | Details: Multiple cars",42.3002697516458,-71.1046600297925,2018-04-17 10:56:00,2018-04-17 11:43:00,"Details: Called to report multiple cars that park on the bike lane morton st by this address where the forrest hills cemetary is | Details: Multiple cars","Case Resolved. this is state property please contact the State Police."
"93","Illegal Parking at Intersection Of Cemetery Rd & Morton St, Jamaica Plain","https://311.boston.gov/reports/101002433472","Intersection Of Cemetery Rd & Morton St, Jamaica Plain",42.3002697516458,-71.1046600297925,2018-04-17 10:56:00,2018-04-17 11:43:00,"Details: Called to report multiple cars that park on the bike lane morton st by this address where the forrest hills cemetary is | Details: Multiple cars","Case Resolved. this is state property please contact the State Police."
"94","Other at Intersection Of Haviland St & Massachusetts Ave","https://311.boston.gov/reports/101002432121","Intersection Of Haviland St & Massachusetts Ave, Boston",42.3466961739566,-71.0874781505314,2018-04-14 15:54:00,NA,"Flex posts need to be replaced on this stretch of mass ave between boylston and church park.  The bike lane has become a uber drop off lane.",NA
"95","Illegal Parking at 540 548 Commonwealth Ave","https://311.boston.gov/reports/101002417964","540 548 Commonwealth Ave, Boston",42.348688859532,-71.0968353320575,2018-04-09 19:42:00,2018-04-09 20:09:00,"In front of McDonald's 
In bike lane
Meter available
 Chooses to park like this?","Case Noted. area clear at this time and monitoring."
"96","Other at 312 Beacon St, Apt 1","https://311.boston.gov/reports/101002381277","312 Beacon St, Apt 1, Boston",42.3528308608032,-71.0825894494272,2018-02-27 21:10:00,2018-03-30 15:26:00,"This sign is wrong and confuses anybody who tries to reconcile it with the actual street","Case Noted. Thank you for bring this to the attention of the Boston Transportation Department. This sign reflects the new configuration of Beacon Street, cars are to park on the left of the bike lane. We recognize that much of the paint applied in late fall has worn away, but in the coming weeks we will be restriping the street with more permanent material and installing flexposts to separate the parking from the bike lane."
"97","Illegal Parking at Intersection Of Canal St & Causeway St","https://311.boston.gov/reports/101002409781","Intersection Of Canal St & Causeway St, Boston",42.3654966666667,-71.0611805,2018-03-30 11:07:00,2018-03-30 12:04:00,"Can't use the new bike lane when the city authorized it for construction vehicles to park. What a waste of city resources and expenses.","Case Resolved. there is a police officer on detail."
"98","Illegal Parking at 252 254 S Huntington Ave, Jamaica Plain","https://311.boston.gov/reports/101002403584","252 254 S Huntington Ave, Jamaica Plain",42.3243776315306,-71.1119672401278,2018-03-23 10:48:00,2018-03-23 12:34:00,"How is the car parked illegally? Other | Details: Blocking bike lane and patrially the intersections | Type of vehicle: Truck | Details: 2 Trucks blocking the bike lane. and in the intersection. 1 green and 1 red. Both park there all the time | Make: Chevy | Color: Green","Case Resolved. Area has been enforced."
"99","Damaged Sign at 1813 Arlington St","https://311.boston.gov/reports/101002383295","Shared bike lane (bike arrows) are missing/faded from this route around the park. Please restripe (been asking for years now). 
The user entered the 1813 Arlington St, Boston, MA 02116, USA to see more details visit: http://seeclickfix.com/issues/4190254",42.3532031924445,-71.07127815485,2018-03-02 08:18:00,NA,"Shared bike lane (bike arrows) are missing/faded from this route around the park. Please restripe (been asking for years now). 
The user entered the address: 1813 Arlington St, Boston, MA 02116, USA to see more details visit: http://seeclickfix.com/issues/4190254",NA
"100","Damaged Sign at 1813 Arlington St","https://311.boston.gov/reports/101002383295","Intersection Of Public Alley No. 437 & Arlington St, Boston",42.3532031924445,-71.07127815485,2018-03-02 08:18:00,NA,"Shared bike lane (bike arrows) are missing/faded from this route around the park. Please restripe (been asking for years now). 
The user entered the address: 1813 Arlington St, Boston, MA 02116, USA to see more details visit: http://seeclickfix.com/issues/4190254",NA
"101","Illegal Parking at Intersection Of Dartmouth St & Stuart St","https://311.boston.gov/reports/101002373674","Intersection Of Dartmouth St & Stuart St, Boston",42.34882,-71.0766916666667,2018-02-16 18:24:00,2018-02-16 19:58:00,"The hotel is abusing its valet zone. Cars are supposed to be there 15 minute maximum. Many today have been there more than 2 hours, and the hotel is also using the bike lane on Dartmouth to double park cars.","Case Noted. all clear at this time and monitoring."
"102","Illegal Parking at Intersection Of Park Dr & Beacon St","https://311.boston.gov/reports/101002371592","Intersection Of Park Dr & Beacon St, Boston",42.3469026904091,-71.1045977624843,2018-02-14 13:40:00,2018-02-14 14:33:00,"Car illegally parked on bike lane on Beacon Street. Ticket and tow","Case Resolved. area clear #138."
"103","Illegal Parking at 142 Beacon St","https://311.boston.gov/reports/101002358597","142 Beacon St, 1, Boston",42.3546833333333,-71.0754305,2018-01-27 14:39:00,2018-01-30 04:04:00,"Cars continue to park in bike lane. I have posted multiple cases regarding this problem. They are repeatedly closed stating bike lane clear. This is false, cars have continuously been parked there, this is a true safety hazard.","Case Noted"
"104","Illegal Parking at Intersection Of Berkeley St & Beacon St","https://311.boston.gov/reports/101002356358","Intersection Of Berkeley St & Beacon St, Boston",42.3548383333333,-71.0749278333333,2018-01-24 18:36:00,2018-01-26 21:51:00,"Multiple cars continue to park in bike lane","Case Noted"
"105","Damaged Sign at Intersection Of Public Alley No. 430 & Massachusetts Ave","https://311.boston.gov/reports/101002356369","Intersection Of Public Alley No. 430 & Massachusetts Ave, Boston",42.3485108475298,-71.0884044208524,2018-01-24 19:00:00,2018-01-25 09:28:00,"Bike lane flexible poles are all missing from this half of the block. Particularly dangerous because of the valet parking, as inexperienced drivers will block entire bike lane and illegally park next to curb without the protective poles.","Case Resolved. This project will resume in the spring."
"106","Roadway Plowing/Salting at 450–460 Massachusetts Ave","https://311.boston.gov/reports/101002356378","460 Massachusetts Ave, Roxbury",42.3402984474934,-71.0813353753649,2018-01-24 19:07:00,NA,"Cars park in bike lane because of snow pile. This is my 3rd complaint.",NA
"107","Illegal Parking at Intersection Of Berkeley St & Beacon St","https://311.boston.gov/reports/101002343326","Intersection Of Berkeley St & Beacon St, Boston",42.3547009891293,-71.0748034157521,2018-01-21 14:28:00,2018-01-22 04:22:00,"Many cars parked in bike lane while car parking is unused. It seems people are confused about where to park in spite of the sign.","Case Resolved. clear."
"108","Sidewalk Not Shoveled at Intersection Of Foster St & Commercial St","https://311.boston.gov/reports/101002331377","Intersection Of Foster St & Commercial St, Boston",42.3678166666667,-71.0541221666667,2018-01-18 20:01:00,2018-01-19 06:40:00,"Bike lane is clear as can be. Sidewalk on the right along Langone and Puopolo Park is ice and snow covered over 24 hours after the snow stopped falling. Priorities?","Case Resolved. Path has been cleared for people to walk."
"109","Illegal Parking at 453 Massachusetts Ave, 6, Roxbury","https://311.boston.gov/reports/101002331300","453 Massachusetts Ave, 453 1, Roxbury",42.3402761528663,-71.0814725608296,2018-01-18 18:08:00,2018-01-18 18:41:00,"Why are people allowed to park in the bike lane on this stretch of mass ave? Shouldn't they have to shovel their parking spaces like everyone else?

Bicycle hazard!","Case Noted. area  clear and being monitoring."
"110","New Sign, Crosswalk or Marking at Intersection Of Beacon St & Park St","https://311.boston.gov/reports/101002237608","Intersection Of Beacon St & Park St, Boston",42.3577096642187,-71.0631998568717,2017-10-10 12:26:00,2018-01-18 16:14:00,"Type of request: Pavement Marking | Details: Hi, I love the new bike lanes on the Brookline side of the Beacon St. and Park Drive intersection at Audobon Circle, and I love that the bike lane continues on the S side (inbound to Boston) of Beacon St. in Boston. I know there is still construction there, and it would be fantastic if the bike lane could be completed to run from Park Drive all the way to Kenmore Square.","Case Noted. Thank you so much for submitting your support for the redesign of Audubon Circle, and for the request for additional facilities to connect the Circle and Kenmore Square.  Bike infrastructure is to be funded in the future (not too far) for BTD designs from the development of Phase 1 of the Fenway Center complex. We understand that this link is a very important connection, and we are working to make a safe and desirable facility happen there."
"111","Bicycle Issues at Intersection Of Clarendon St & Commonwealth Ave","https://311.boston.gov/reports/101002269278","Intersection Of Clarendon St & Commonwealth Ave, Boston",42.3526278370247,-71.076168200145,2017-11-20 13:57:00,2018-01-16 09:37:00,"Request Type: Bikes - General | Service Type: Complaint | Nature of Issue: The bikes ridong down the pedestrian walkway in Commonwealth Ave mall are a danger to pedestrians. There is a bike lane reserved for them. They should be in it or fined. Little kids riding on the mall are fine, these are adult bike commuters that are running down pedestrians.","Case Noted. Case referred to Boston Park Rangers to monitor the situation."
"112","Illegal Parking at Intersection Of Claremont Park & Columbus Ave, Roxbury","https://311.boston.gov/reports/101002328827","Intersection Of Claremont Park & Columbus Ave, Roxbury",42.341698,-71.080383,2018-01-16 08:50:00,2018-01-16 09:01:00,"Tow out of bike lane please","Case Noted. the area will be checked and enforced."
"113","Illegal Parking at 543 Dorchester Ave Columbus Park / Andrew Square","https://311.boston.gov/reports/101002328542","2 Humboldt Pl, South Boston",42.3307296,-71.057108,2018-01-15 18:56:00,2018-01-16 01:19:00,"Parked car is partially blocking my driveway, is about 2 feet from the curb and blocking the bike lane.  Car has been parked this way for at least 24 hours.","Case Resolved. TAGGED."
"114","Other at 245 Massachusetts Ave","https://311.boston.gov/reports/101001988602","245 Massachusetts Ave, Boston",42.3443173512884,-71.0864045932385,2017-01-13 17:34:00,2018-01-11 13:09:00,"Bike lane poles have collapsed ... Allowing a FedEx truck to drive in and park in the bike lane","Case Noted. Thank you for bringing this issue to the attention of the Boston Transportation Department. We understand that our flexposts may be damaged during snow clearing. We will replace missing flexposts after the winter. If you have any questions, please feel free to contact us through BOS:311."
"115","Roadway Plowing/Salting at 242 Belgrade Ave, 1, Roslindale","https://311.boston.gov/reports/101002320603","242 Belgrade Ave, Roslindale",42.2861199626528,-71.1412848251021,2018-01-09 13:52:00,2018-01-11 12:11:00,"The entire length of Belgrade Avenue has snow filled in in the parking spots, causing everyone to park in the bike lane. There are literally 50+ vehicles parked in the bike lane in both directions of Belgrade ave, very dangerous for all road users.","Case Noted. PWD is not performing  snow removal at this time. Belgrade Ave is on the list for snow removal."
"116","Other at 781 Tremont St, Roxbury","https://311.boston.gov/reports/101002088561","781 Tremont St, Roxbury",42.3395737396907,-71.0803905564159,2017-05-16 06:51:00,2018-01-11 11:39:00,"Cars park at the Dunkin and block the bike lane constantly here. Please bring back the flex posts that the city removed for winter.","Case Noted. Thank you for bringing this issue to the attention of the Boston Transportation Department. We understand that our flexposts may be damaged during snow clearing. We will replace missing flexposts after the winter. If you have any questions, please feel free to contact us through BOS:311."
"117","Other at 434 Massachusetts Ave, 404, Roxbury","https://311.boston.gov/reports/101002267525","434 Massachusetts Ave, 2, Roxbury",42.3407883333333,-71.0819166666667,2017-11-17 13:11:00,2018-01-11 11:31:00,"Poles designed to protect bike lane removed and laying by side of street. Poles need to be replaced so that cars do not illegally park in bike lane.","Case Noted. Thank you for bringing this issue to the attention of the Boston Transportation Department. We understand that our flexposts may be damaged during snow clearing. We will replace missing flexposts after the winter. If you have any questions, please feel free to contact us through BOS:311."
"118","Other at 440 Massachusetts Ave, Roxbury","https://311.boston.gov/reports/101002272176","440 Massachusetts Ave, Roxbury",42.340874,-71.081763,2017-11-26 10:30:00,2018-01-11 11:30:00,"Missing pylons allow cars to park in bike lane.  Pls fix, thx.","Case Noted. Thank you for bringing this issue to the attention of the Boston Transportation Department. We understand that our flexposts may be damaged during snow clearing. We will replace missing flexposts after the winter. If you have any questions, please feel free to contact us through BOS:311."
"119","Illegal Parking at Saratoga St Boston Suffolk County","https://311.boston.gov/reports/101002320753","724 Saratoga St, East Boston",42.3833097,-71.0183912,2018-01-09 14:28:00,2018-01-09 20:24:00,"Almost every day cars park just before the bridge into Winthrop. Most days at least one car parks in a way that obstructs the bike lane. This is a safety issue, please start ticketing these cars.","Case Noted. area checked."
"120","Roadway Plowing/Salting at Intersection Of Park Dr & Beacon St","https://311.boston.gov/reports/101002307243","Intersection Of Park Dr & Beacon St, Boston",42.3465383333333,-71.1052471666667,2018-01-08 08:58:00,2018-01-09 16:09:00,"Wonderful new separated bike lane completely blocked by snow.  Appears no attempt has been made to clear it. The weather is fine for biking; please make sure the infrastructure is maintained!!","Case Resolved. Bike lane at intersection has been cleared."
"121","Illegal Parking at Intersection Of Massachusetts Ave & Chester Park, Roxbury","https://311.boston.gov/reports/101002309176","Intersection Of Massachusetts Ave & Chester Park, Roxbury",42.3379166352559,-71.078760058903,2018-01-08 19:02:00,2018-01-08 23:52:00,"Please ticket all the cars that are parked in the bike lane on Mass Ave. You can use that money to pay for my hospital bill.","Case Resolved. CLEAR."
"122","Roadway Plowing/Salting at 1128 Saratoga St, East Boston","https://311.boston.gov/reports/101002301475","1128 Saratoga St, 1, East Boston",42.384796,-71.001059,2018-01-05 10:59:00,2018-01-08 07:09:00,"Streets look great but plows did not going to curb only bike lane showing.  There is no visible places to park.","Case Noted. Noted."
"123","Roadway Plowing/Salting at Intersection Of Massachusetts Ave & Chester Park, Roxbury","https://311.boston.gov/reports/101002300723","Intersection Of Massachusetts Ave & Chester Park, Roxbury",42.3378953070526,-71.0788102406015,2018-01-05 07:39:00,2018-01-06 13:49:00,"The plowing trucks are dumping snow on the sidewalk lining Chester Square Park on the Mass Ave corridor (not carriage ways) , which is not in front of anyone's house and likely responsibility of either BTD or Parks to shovel. You can see pedestrians on the photo having to walk on the bike lane which on Mass Ave is incredibly dangareous, especially when a plow truck just went by that lane at incredibly high speed. That pedestrian would have been killed 5 minutes earlier. The alternative path through the park is also completely covered. If homeowners need to clear sidewalks in front of their house the city departments should have to do the same. This is the main path to Boston Medical Center.","Case Resolved. Interior paths  cleared for passage."
"124","Roadway Plowing/Salting at 1461 Centre St, Roslindale","https://311.boston.gov/reports/101002300662","1461 Centre St, Roslindale",42.2927832836679,-71.1385547463513,2018-01-05 06:53:00,2018-01-05 08:49:00,"Reposting as my question was not answered: Will plows still be coming out to clear snow? These mounds are passed the bike lane and residents without driveways will have nowhere to park if these are not cleared. Centre street has not been plowed curb to curb. Bobcat piled up the snow and left residents with nowhere to park.","Case Noted. Plows are off ...Bob cat is not ours."
"125","Roadway Plowing/Salting at 1457 Centre St, 1, Roslindale","https://311.boston.gov/reports/101002300599","1457 Centre St, Roslindale",42.2927152226142,-71.1382930633343,2018-01-05 04:51:00,2018-01-05 06:34:00,"Bike lane still obstructed. Residents without driveways now have no where to park. DPW put all of the snow in parking usually occupied by residents without driveways. Was this the plan? Parking ban so the snow would have somewhere to go?","Case Noted. A parking ban was in affect and all Plow Operators are instructed to open up all roadways as wide as possible  (curb to curb)."
"126","Illegal Parking at 1143 Washington St","https://311.boston.gov/reports/101002289232","1143 1149 Washington St, Roxbury",42.3437064496664,-71.0661792843393,2017-12-20 06:51:00,2017-12-20 10:24:00,"MBTA Bus #1756 abusing the bike lane in front of peters park to dbl park the bus to make a dunkin donuts run. Many other cars dbld in the bike lane in front of dukin donuts at 1138 washinton st as well.","Case Noted. Ty. the area will be checked and enforced."
"127","Illegal Parking at 71 Stuart St","https://311.boston.gov/reports/101002289109","Endemic double parking in bike lane and right lane on Stuart between South Station and Park Plaza  
The user entered the 71 Stuart St, Boston, MA 02116, USA to see more details visit: http://seeclickfix.com/issues/3967501",42.3511752,-71.0646099,2017-12-19 19:55:00,2017-12-19 20:29:00,"Endemic double parking in bike lane and right lane on Stuart between South Station and Park Plaza  
The user entered the address: 71 Stuart St, Boston, MA 02116, USA to see more details visit: http://seeclickfix.com/issues/3967501","Case Noted. moved out and monitoring."
"128","Illegal Parking at 71 Stuart St","https://311.boston.gov/reports/101002289109","75 77 Stuart St, Boston",42.3511752,-71.0646099,2017-12-19 19:55:00,2017-12-19 20:29:00,"Endemic double parking in bike lane and right lane on Stuart between South Station and Park Plaza  
The user entered the address: 71 Stuart St, Boston, MA 02116, USA to see more details visit: http://seeclickfix.com/issues/3967501","Case Noted. moved out and monitoring."
